id,Tipo,Nombre,Piedra,Comentario,"Si se agrega un comentario, modificar la fórmula de id"
122915900,Pulsera,Merkaba,Moldavita,,
122916000,Pulsera,Merkaba,Nacar,,
122916100,Pulsera,Merkaba,Nacar Blanco,,
122916200,Pulsera,Merkaba,Obsidiana Dorada,,
122916300,Pulsera,Merkaba,Obsidiana Negra,,
122916400,Pulsera,Merkaba,Obsidiana Nevada,,
122916500,Pulsera,Merkaba,Obsidiana Plateada,,
122916600,Pulsera,Merkaba,Ojo de Buey,,
122916700,Pulsera,Merkaba,Ojo de Gato,,
122916800,Pulsera,Merkaba,Ojo De Halcon,,
122916900,Pulsera,Merkaba,Ojo de Tigre,,
122917000,Pulsera,Merkaba,Onix Amarillo,,
122917100,Pulsera,Merkaba,Onix Blaco Brilloso,,
122917200,Pulsera,Merkaba,Onix Blanco Opaco,,
122917300,Pulsera,Merkaba,Onix Champagne,,
122917400,Pulsera,Merkaba,Onix Cielo,,
122917500,Pulsera,Merkaba,Onix Jaspeado,,
122917600,Pulsera,Merkaba,Onix Marrón,,
122917700,Pulsera,Merkaba,Onix Negro,,
122917800,Pulsera,Merkaba,Onix Negro Opaco,,
122917900,Pulsera,Merkaba,Onix Verde Limón,,
122918000,Pulsera,Merkaba,Opalina,,
122918100,Pulsera,Merkaba,Peridoto,,
122918200,Pulsera,Merkaba,Piedra Luna Natural,,
122918300,Pulsera,Merkaba,Piedra Luna Natural (Adularia),,
122918400,Pulsera,Merkaba,Piedra Sol,,
122918500,Pulsera,Merkaba,Pietercita,,
122918600,Pulsera,Merkaba,Pirita,,
122918700,Pulsera,Merkaba,Prehnita,,
122918800,Pulsera,Merkaba,Rodocrocita,,
122918900,Pulsera,Merkaba,Rodocrosita,,
122919000,Pulsera,Merkaba,Rodonita,,
122919100,Pulsera,Merkaba,Rubí,,
122919200,Pulsera,Merkaba,Selenita,,
122919300,Pulsera,Merkaba,Serpentina,,
122919400,Pulsera,Merkaba,Shungita,,
122919500,Pulsera,Merkaba,Sodalita,,
122919600,Pulsera,Merkaba,Topacio,,
122919700,Pulsera,Merkaba,Topacio Azul,,
122919800,Pulsera,Merkaba,Turmalina,,
122919900,Pulsera,Merkaba,Turmalina Azul,,
122920000,Pulsera,Merkaba,Turmalina Negra,,
122920100,Pulsera,Merkaba,Turmalina Roja,,
122920200,Pulsera,Merkaba,Turmalina Verde,,
122920300,Pulsera,Merkaba,Turquenita,,
122920400,Pulsera,Merkaba,Turquesa Imperial,,
122920500,Pulsera,Merkaba,Turquesa Natural,,
122920600,Pulsera,Merkaba,Unakita,,
122920700,Pulsera,Merkaba,Zircón,,
123110100,Pulsera,Mini Punta,Adularia,,
123110200,Pulsera,Mini Punta,Ágata,,
123110300,Pulsera,Mini Punta,Ágata Amarilla,,
123110400,Pulsera,Mini Punta,Ágata Azul,,
123110500,Pulsera,Mini Punta,Ágata Cinta Azul,,
123110600,Pulsera,Mini Punta,Ágata Cornalina,,
123110700,Pulsera,Mini Punta,Ágata Fucsia,,
123110800,Pulsera,Mini Punta,Ágata Musgosa,,
123110900,Pulsera,Mini Punta,Ágata Roja,,
123111000,Pulsera,Mini Punta,Ágata Verde,,
123111100,Pulsera,Mini Punta,Aguamarina,,
123111200,Pulsera,Mini Punta,Aguamarina Teñida,,
123111300,Pulsera,Mini Punta,Amatista,,
123111400,Pulsera,Mini Punta,Amazonita,,
123111500,Pulsera,Mini Punta,Ámbar,,
123111600,Pulsera,Mini Punta,Azurita,,
123111700,Pulsera,Mini Punta,Cianita,,
123111800,Pulsera,Mini Punta,Cianita Negra,,
123111900,Pulsera,Mini Punta,Citrino,,
123112000,Pulsera,Mini Punta,Coral Rojo,,
123112100,Pulsera,Mini Punta,Cuarzo Ahumado,,
123112200,Pulsera,Mini Punta,Cuarzo Aura,,
123112300,Pulsera,Mini Punta,Cuarzo Azul,,
123112400,Pulsera,Mini Punta,Cuarzo Blanco,,
123112500,Pulsera,Mini Punta,Cuarzo Cherry,,
123112600,Pulsera,Mini Punta,Cuarzo Cristal,,
123112700,Pulsera,Mini Punta,Cuarzo Cristal Veteado,,
123112800,Pulsera,Mini Punta,Cuarzo Rosa,,
123112900,Pulsera,Mini Punta,Cuarzo Turmalinado,,
123113000,Pulsera,Mini Punta,Cuarzo Verde,,
123113100,Pulsera,Mini Punta,Diamate Hérkimer,,
123113200,Pulsera,Mini Punta,Esmeralda,,
123113300,Pulsera,Mini Punta,Fluorita,,
123113400,Pulsera,Mini Punta,Fluorita Arcoiris,,
123113500,Pulsera,Mini Punta,Goldstone Azul,,
123113600,Pulsera,Mini Punta,Goldstone Marrón,,
123113700,Pulsera,Mini Punta,Granate,,
123113800,Pulsera,Mini Punta,Hematite,,
123113900,Pulsera,Mini Punta,Howlita Blanca,,
123114000,Pulsera,Mini Punta,Howlita Roja,,
123114100,Pulsera,Mini Punta,Howlita Turquesa,,
123114200,Pulsera,Mini Punta,Jade Chino,,
123114300,Pulsera,Mini Punta,Jade Taiwan,,
123114400,Pulsera,Mini Punta,Jaspe Cebra,,
123114500,Pulsera,Mini Punta,Jaspe Dalmata,,
123114600,Pulsera,Mini Punta,Jaspe Madera,,
123114700,Pulsera,Mini Punta,Jaspe Marrón,,
123114800,Pulsera,Mini Punta,Jaspe Mokaite,,
123114900,Pulsera,Mini Punta,Jaspe rojo,,
123115000,Pulsera,Mini Punta,Jaspe Verde,,
123115100,Pulsera,Mini Punta,Labradorita,,
123115200,Pulsera,Mini Punta,Labradorita Azul,,
123115300,Pulsera,Mini Punta,Labradorita Gris,,
123115400,Pulsera,Mini Punta,Labradorita Verde,,
123115500,Pulsera,Mini Punta,Lapislazuli,,
123115600,Pulsera,Mini Punta,Larvikita,,
123115700,Pulsera,Mini Punta,Malaquita,,
123115800,Pulsera,Mini Punta,Malaquita Natural,,
123115900,Pulsera,Mini Punta,Moldavita,,
123116000,Pulsera,Mini Punta,Nacar,,
123116100,Pulsera,Mini Punta,Nacar Blanco,,
123116200,Pulsera,Mini Punta,Obsidiana Dorada,,
123116300,Pulsera,Mini Punta,Obsidiana Negra,,
123116400,Pulsera,Mini Punta,Obsidiana Nevada,,
123116500,Pulsera,Mini Punta,Obsidiana Plateada,,
123116600,Pulsera,Mini Punta,Ojo de Buey,,
123116700,Pulsera,Mini Punta,Ojo de Gato,,
123116800,Pulsera,Mini Punta,Ojo De Halcon,,
123116900,Pulsera,Mini Punta,Ojo de Tigre,,
123117000,Pulsera,Mini Punta,Onix Amarillo,,
123117100,Pulsera,Mini Punta,Onix Blaco Brilloso,,
123117200,Pulsera,Mini Punta,Onix Blanco Opaco,,
123117300,Pulsera,Mini Punta,Onix Champagne,,
123117400,Pulsera,Mini Punta,Onix Cielo,,
123117500,Pulsera,Mini Punta,Onix Jaspeado,,
123117600,Pulsera,Mini Punta,Onix Marrón,,
123117700,Pulsera,Mini Punta,Onix Negro,,
123117800,Pulsera,Mini Punta,Onix Negro Opaco,,
123117900,Pulsera,Mini Punta,Onix Verde Limón,,
123118000,Pulsera,Mini Punta,Opalina,,
123118100,Pulsera,Mini Punta,Peridoto,,
123118200,Pulsera,Mini Punta,Piedra Luna Natural,,
123118300,Pulsera,Mini Punta,Piedra Luna Natural (Adularia),,
123118400,Pulsera,Mini Punta,Piedra Sol,,
123118500,Pulsera,Mini Punta,Pietercita,,
123118600,Pulsera,Mini Punta,Pirita,,
123118700,Pulsera,Mini Punta,Prehnita,,
123118800,Pulsera,Mini Punta,Rodocrocita,,
123118900,Pulsera,Mini Punta,Rodocrosita,,
123119000,Pulsera,Mini Punta,Rodonita,,
123119100,Pulsera,Mini Punta,Rubí,,
123119200,Pulsera,Mini Punta,Selenita,,
123119300,Pulsera,Mini Punta,Serpentina,,
123119400,Pulsera,Mini Punta,Shungita,,
123119500,Pulsera,Mini Punta,Sodalita,,
123119600,Pulsera,Mini Punta,Topacio,,
123119700,Pulsera,Mini Punta,Topacio Azul,,
123119800,Pulsera,Mini Punta,Turmalina,,
123119900,Pulsera,Mini Punta,Turmalina Azul,,
123120000,Pulsera,Mini Punta,Turmalina Negra,,
123120100,Pulsera,Mini Punta,Turmalina Roja,,
123120200,Pulsera,Mini Punta,Turmalina Verde,,
123120300,Pulsera,Mini Punta,Turquenita,,
123120400,Pulsera,Mini Punta,Turquesa Imperial,,
123120500,Pulsera,Mini Punta,Turquesa Natural,,
123120600,Pulsera,Mini Punta,Unakita,,
123120700,Pulsera,Mini Punta,Zircón,,
123010100,Pulsera,Mini Péndulo,Adularia,,
123010200,Pulsera,Mini Péndulo,Ágata,,
123010300,Pulsera,Mini Péndulo,Ágata Amarilla,,
123010400,Pulsera,Mini Péndulo,Ágata Azul,,
123010500,Pulsera,Mini Péndulo,Ágata Cinta Azul,,
123010600,Pulsera,Mini Péndulo,Ágata Cornalina,,
123010700,Pulsera,Mini Péndulo,Ágata Fucsia,,
123010800,Pulsera,Mini Péndulo,Ágata Musgosa,,
123010900,Pulsera,Mini Péndulo,Ágata Roja,,
123011000,Pulsera,Mini Péndulo,Ágata Verde,,
123011100,Pulsera,Mini Péndulo,Aguamarina,,
123011200,Pulsera,Mini Péndulo,Aguamarina Teñida,,
123011300,Pulsera,Mini Péndulo,Amatista,,
123011400,Pulsera,Mini Péndulo,Amazonita,,
123011500,Pulsera,Mini Péndulo,Ámbar,,
123011600,Pulsera,Mini Péndulo,Azurita,,
123011700,Pulsera,Mini Péndulo,Cianita,,
123011800,Pulsera,Mini Péndulo,Cianita Negra,,
123011900,Pulsera,Mini Péndulo,Citrino,,
123012000,Pulsera,Mini Péndulo,Coral Rojo,,
123012100,Pulsera,Mini Péndulo,Cuarzo Ahumado,,
123012200,Pulsera,Mini Péndulo,Cuarzo Aura,,
123012300,Pulsera,Mini Péndulo,Cuarzo Azul,,
123012400,Pulsera,Mini Péndulo,Cuarzo Blanco,,
123012500,Pulsera,Mini Péndulo,Cuarzo Cherry,,
123012600,Pulsera,Mini Péndulo,Cuarzo Cristal,,
123012700,Pulsera,Mini Péndulo,Cuarzo Cristal Veteado,,
123012800,Pulsera,Mini Péndulo,Cuarzo Rosa,,
123012900,Pulsera,Mini Péndulo,Cuarzo Turmalinado,,
123013000,Pulsera,Mini Péndulo,Cuarzo Verde,,
123013100,Pulsera,Mini Péndulo,Diamate Hérkimer,,
123013200,Pulsera,Mini Péndulo,Esmeralda,,
123013300,Pulsera,Mini Péndulo,Fluorita,,
123013400,Pulsera,Mini Péndulo,Fluorita Arcoiris,,
123013500,Pulsera,Mini Péndulo,Goldstone Azul,,
123013600,Pulsera,Mini Péndulo,Goldstone Marrón,,
123013700,Pulsera,Mini Péndulo,Granate,,
123013800,Pulsera,Mini Péndulo,Hematite,,
123013900,Pulsera,Mini Péndulo,Howlita Blanca,,
123014000,Pulsera,Mini Péndulo,Howlita Roja,,
123014100,Pulsera,Mini Péndulo,Howlita Turquesa,,
123014200,Pulsera,Mini Péndulo,Jade Chino,,
123014300,Pulsera,Mini Péndulo,Jade Taiwan,,
123014400,Pulsera,Mini Péndulo,Jaspe Cebra,,
123014500,Pulsera,Mini Péndulo,Jaspe Dalmata,,
123014600,Pulsera,Mini Péndulo,Jaspe Madera,,
123014700,Pulsera,Mini Péndulo,Jaspe Marrón,,
123014800,Pulsera,Mini Péndulo,Jaspe Mokaite,,
123014900,Pulsera,Mini Péndulo,Jaspe rojo,,
123015000,Pulsera,Mini Péndulo,Jaspe Verde,,
123015100,Pulsera,Mini Péndulo,Labradorita,,
123015200,Pulsera,Mini Péndulo,Labradorita Azul,,
123015300,Pulsera,Mini Péndulo,Labradorita Gris,,
123015400,Pulsera,Mini Péndulo,Labradorita Verde,,
123015500,Pulsera,Mini Péndulo,Lapislazuli,,
123015600,Pulsera,Mini Péndulo,Larvikita,,
123015700,Pulsera,Mini Péndulo,Malaquita,,
123015800,Pulsera,Mini Péndulo,Malaquita Natural,,
123015900,Pulsera,Mini Péndulo,Moldavita,,
123016000,Pulsera,Mini Péndulo,Nacar,,
123016100,Pulsera,Mini Péndulo,Nacar Blanco,,
123016200,Pulsera,Mini Péndulo,Obsidiana Dorada,,
123016300,Pulsera,Mini Péndulo,Obsidiana Negra,,
123016400,Pulsera,Mini Péndulo,Obsidiana Nevada,,
123016500,Pulsera,Mini Péndulo,Obsidiana Plateada,,
123016600,Pulsera,Mini Péndulo,Ojo de Buey,,
123016700,Pulsera,Mini Péndulo,Ojo de Gato,,
123016800,Pulsera,Mini Péndulo,Ojo De Halcon,,
123016900,Pulsera,Mini Péndulo,Ojo de Tigre,,
123017000,Pulsera,Mini Péndulo,Onix Amarillo,,
123017100,Pulsera,Mini Péndulo,Onix Blaco Brilloso,,
123017200,Pulsera,Mini Péndulo,Onix Blanco Opaco,,
123017300,Pulsera,Mini Péndulo,Onix Champagne,,
123017400,Pulsera,Mini Péndulo,Onix Cielo,,
123017500,Pulsera,Mini Péndulo,Onix Jaspeado,,
123017600,Pulsera,Mini Péndulo,Onix Marrón,,
123017700,Pulsera,Mini Péndulo,Onix Negro,,
123017800,Pulsera,Mini Péndulo,Onix Negro Opaco,,
123017900,Pulsera,Mini Péndulo,Onix Verde Limón,,
123018000,Pulsera,Mini Péndulo,Opalina,,
123018100,Pulsera,Mini Péndulo,Peridoto,,
123018200,Pulsera,Mini Péndulo,Piedra Luna Natural,,
123018300,Pulsera,Mini Péndulo,Piedra Luna Natural (Adularia),,
123018400,Pulsera,Mini Péndulo,Piedra Sol,,
123018500,Pulsera,Mini Péndulo,Pietercita,,
123018600,Pulsera,Mini Péndulo,Pirita,,
123018700,Pulsera,Mini Péndulo,Prehnita,,
123018800,Pulsera,Mini Péndulo,Rodocrocita,,
123018900,Pulsera,Mini Péndulo,Rodocrosita,,
123019000,Pulsera,Mini Péndulo,Rodonita,,
123019100,Pulsera,Mini Péndulo,Rubí,,
123019200,Pulsera,Mini Péndulo,Selenita,,
123019300,Pulsera,Mini Péndulo,Serpentina,,
123019400,Pulsera,Mini Péndulo,Shungita,,
123019500,Pulsera,Mini Péndulo,Sodalita,,
123019600,Pulsera,Mini Péndulo,Topacio,,
123019700,Pulsera,Mini Péndulo,Topacio Azul,,
123019800,Pulsera,Mini Péndulo,Turmalina,,
123019900,Pulsera,Mini Péndulo,Turmalina Azul,,
123020000,Pulsera,Mini Péndulo,Turmalina Negra,,
123020100,Pulsera,Mini Péndulo,Turmalina Roja,,
123020200,Pulsera,Mini Péndulo,Turmalina Verde,,
123020300,Pulsera,Mini Péndulo,Turquenita,,
123020400,Pulsera,Mini Péndulo,Turquesa Imperial,,
123020500,Pulsera,Mini Péndulo,Turquesa Natural,,
123020600,Pulsera,Mini Péndulo,Unakita,,
123020700,Pulsera,Mini Péndulo,Zircón,,
123510100,Pulsera,Piedra Pi,Adularia,,
123510200,Pulsera,Piedra Pi,Ágata,,
123510300,Pulsera,Piedra Pi,Ágata Amarilla,,
123510400,Pulsera,Piedra Pi,Ágata Azul,,
123510500,Pulsera,Piedra Pi,Ágata Cinta Azul,,
123510600,Pulsera,Piedra Pi,Ágata Cornalina,,
123510700,Pulsera,Piedra Pi,Ágata Fucsia,,
123510800,Pulsera,Piedra Pi,Ágata Musgosa,,
123510900,Pulsera,Piedra Pi,Ágata Roja,,
123511000,Pulsera,Piedra Pi,Ágata Verde,,
123511100,Pulsera,Piedra Pi,Aguamarina,,
123511200,Pulsera,Piedra Pi,Aguamarina Teñida,,
123511300,Pulsera,Piedra Pi,Amatista,,
123511400,Pulsera,Piedra Pi,Amazonita,,
123511500,Pulsera,Piedra Pi,Ámbar,,
123511600,Pulsera,Piedra Pi,Azurita,,
123511700,Pulsera,Piedra Pi,Cianita,,
123511800,Pulsera,Piedra Pi,Cianita Negra,,
123511900,Pulsera,Piedra Pi,Citrino,,
123512000,Pulsera,Piedra Pi,Coral Rojo,,
123512100,Pulsera,Piedra Pi,Cuarzo Ahumado,,
123512200,Pulsera,Piedra Pi,Cuarzo Aura,,
123512300,Pulsera,Piedra Pi,Cuarzo Azul,,
123512400,Pulsera,Piedra Pi,Cuarzo Blanco,,
123512500,Pulsera,Piedra Pi,Cuarzo Cherry,,
123512600,Pulsera,Piedra Pi,Cuarzo Cristal,,
123512700,Pulsera,Piedra Pi,Cuarzo Cristal Veteado,,
123512800,Pulsera,Piedra Pi,Cuarzo Rosa,,
123512900,Pulsera,Piedra Pi,Cuarzo Turmalinado,,
123513000,Pulsera,Piedra Pi,Cuarzo Verde,,
123513100,Pulsera,Piedra Pi,Diamate Hérkimer,,
123513200,Pulsera,Piedra Pi,Esmeralda,,
123513300,Pulsera,Piedra Pi,Fluorita,,
123513400,Pulsera,Piedra Pi,Fluorita Arcoiris,,
123513500,Pulsera,Piedra Pi,Goldstone Azul,,
123513600,Pulsera,Piedra Pi,Goldstone Marrón,,
123513700,Pulsera,Piedra Pi,Granate,,
123513800,Pulsera,Piedra Pi,Hematite,,
123513900,Pulsera,Piedra Pi,Howlita Blanca,,
123514000,Pulsera,Piedra Pi,Howlita Roja,,
123514100,Pulsera,Piedra Pi,Howlita Turquesa,,
123514200,Pulsera,Piedra Pi,Jade Chino,,
123514300,Pulsera,Piedra Pi,Jade Taiwan,,
123514400,Pulsera,Piedra Pi,Jaspe Cebra,,
123514500,Pulsera,Piedra Pi,Jaspe Dalmata,,
123514600,Pulsera,Piedra Pi,Jaspe Madera,,
123514700,Pulsera,Piedra Pi,Jaspe Marrón,,
123514800,Pulsera,Piedra Pi,Jaspe Mokaite,,
123514900,Pulsera,Piedra Pi,Jaspe rojo,,
123515000,Pulsera,Piedra Pi,Jaspe Verde,,
123515100,Pulsera,Piedra Pi,Labradorita,,
123515200,Pulsera,Piedra Pi,Labradorita Azul,,
123515300,Pulsera,Piedra Pi,Labradorita Gris,,
123515400,Pulsera,Piedra Pi,Labradorita Verde,,
123515500,Pulsera,Piedra Pi,Lapislazuli,,
123515600,Pulsera,Piedra Pi,Larvikita,,
123515700,Pulsera,Piedra Pi,Malaquita,,
123515800,Pulsera,Piedra Pi,Malaquita Natural,,
123515900,Pulsera,Piedra Pi,Moldavita,,
123516000,Pulsera,Piedra Pi,Nacar,,
123516100,Pulsera,Piedra Pi,Nacar Blanco,,
123516200,Pulsera,Piedra Pi,Obsidiana Dorada,,
123516300,Pulsera,Piedra Pi,Obsidiana Negra,,
123516400,Pulsera,Piedra Pi,Obsidiana Nevada,,
123516500,Pulsera,Piedra Pi,Obsidiana Plateada,,
123516600,Pulsera,Piedra Pi,Ojo de Buey,,
123516700,Pulsera,Piedra Pi,Ojo de Gato,,
123516800,Pulsera,Piedra Pi,Ojo De Halcon,,
123516900,Pulsera,Piedra Pi,Ojo de Tigre,,
123517000,Pulsera,Piedra Pi,Onix Amarillo,,
123517100,Pulsera,Piedra Pi,Onix Blaco Brilloso,,
123517200,Pulsera,Piedra Pi,Onix Blanco Opaco,,
123517300,Pulsera,Piedra Pi,Onix Champagne,,
123517400,Pulsera,Piedra Pi,Onix Cielo,,
123517500,Pulsera,Piedra Pi,Onix Jaspeado,,
123517600,Pulsera,Piedra Pi,Onix Marrón,,
123517700,Pulsera,Piedra Pi,Onix Negro,,
123517800,Pulsera,Piedra Pi,Onix Negro Opaco,,
123517900,Pulsera,Piedra Pi,Onix Verde Limón,,
123518000,Pulsera,Piedra Pi,Opalina,,
123518100,Pulsera,Piedra Pi,Peridoto,,
123518200,Pulsera,Piedra Pi,Piedra Luna Natural,,
123518300,Pulsera,Piedra Pi,Piedra Luna Natural (Adularia),,
123518400,Pulsera,Piedra Pi,Piedra Sol,,
123518500,Pulsera,Piedra Pi,Pietercita,,
123518600,Pulsera,Piedra Pi,Pirita,,
123518700,Pulsera,Piedra Pi,Prehnita,,
123518800,Pulsera,Piedra Pi,Rodocrocita,,
123518900,Pulsera,Piedra Pi,Rodocrosita,,
123519000,Pulsera,Piedra Pi,Rodonita,,
123519100,Pulsera,Piedra Pi,Rubí,,
123519200,Pulsera,Piedra Pi,Selenita,,
123519300,Pulsera,Piedra Pi,Serpentina,,
123519400,Pulsera,Piedra Pi,Shungita,,
123519500,Pulsera,Piedra Pi,Sodalita,,
123519600,Pulsera,Piedra Pi,Topacio,,
123519700,Pulsera,Piedra Pi,Topacio Azul,,
123519800,Pulsera,Piedra Pi,Turmalina,,
123519900,Pulsera,Piedra Pi,Turmalina Azul,,
123520000,Pulsera,Piedra Pi,Turmalina Negra,,
123520100,Pulsera,Piedra Pi,Turmalina Roja,,
123520200,Pulsera,Piedra Pi,Turmalina Verde,,
123520300,Pulsera,Piedra Pi,Turquenita,,
123520400,Pulsera,Piedra Pi,Turquesa Imperial,,
123520500,Pulsera,Piedra Pi,Turquesa Natural,,
123520600,Pulsera,Piedra Pi,Unakita,,
123520700,Pulsera,Piedra Pi,Zircón,,
123610100,Pulsera,Punta,Adularia,,
123610200,Pulsera,Punta,Ágata,,
123610300,Pulsera,Punta,Ágata Amarilla,,
123610400,Pulsera,Punta,Ágata Azul,,
123610500,Pulsera,Punta,Ágata Cinta Azul,,
123610600,Pulsera,Punta,Ágata Cornalina,,
123610700,Pulsera,Punta,Ágata Fucsia,,
123610800,Pulsera,Punta,Ágata Musgosa,,
123610900,Pulsera,Punta,Ágata Roja,,
123611000,Pulsera,Punta,Ágata Verde,,
123611100,Pulsera,Punta,Aguamarina,,
123611200,Pulsera,Punta,Aguamarina Teñida,,
123611300,Pulsera,Punta,Amatista,,
123611400,Pulsera,Punta,Amazonita,,
123611500,Pulsera,Punta,Ámbar,,
123611600,Pulsera,Punta,Azurita,,
123611700,Pulsera,Punta,Cianita,,
123611800,Pulsera,Punta,Cianita Negra,,
123611900,Pulsera,Punta,Citrino,,
123612000,Pulsera,Punta,Coral Rojo,,
123612100,Pulsera,Punta,Cuarzo Ahumado,,
123612200,Pulsera,Punta,Cuarzo Aura,,
123612300,Pulsera,Punta,Cuarzo Azul,,
123612400,Pulsera,Punta,Cuarzo Blanco,,
123612500,Pulsera,Punta,Cuarzo Cherry,,
123612600,Pulsera,Punta,Cuarzo Cristal,,
123612700,Pulsera,Punta,Cuarzo Cristal Veteado,,
123612800,Pulsera,Punta,Cuarzo Rosa,,
123612900,Pulsera,Punta,Cuarzo Turmalinado,,
123613000,Pulsera,Punta,Cuarzo Verde,,
123613100,Pulsera,Punta,Diamate Hérkimer,,
123613200,Pulsera,Punta,Esmeralda,,
123613300,Pulsera,Punta,Fluorita,,
123613400,Pulsera,Punta,Fluorita Arcoiris,,
123613500,Pulsera,Punta,Goldstone Azul,,
123613600,Pulsera,Punta,Goldstone Marrón,,
123613700,Pulsera,Punta,Granate,,
123613800,Pulsera,Punta,Hematite,,
123613900,Pulsera,Punta,Howlita Blanca,,
123614000,Pulsera,Punta,Howlita Roja,,
123614100,Pulsera,Punta,Howlita Turquesa,,
123614200,Pulsera,Punta,Jade Chino,,
123614300,Pulsera,Punta,Jade Taiwan,,
123614400,Pulsera,Punta,Jaspe Cebra,,
123614500,Pulsera,Punta,Jaspe Dalmata,,
123614600,Pulsera,Punta,Jaspe Madera,,
123614700,Pulsera,Punta,Jaspe Marrón,,
123614800,Pulsera,Punta,Jaspe Mokaite,,
123614900,Pulsera,Punta,Jaspe rojo,,
123615000,Pulsera,Punta,Jaspe Verde,,
123615100,Pulsera,Punta,Labradorita,,
123615200,Pulsera,Punta,Labradorita Azul,,
123615300,Pulsera,Punta,Labradorita Gris,,
123615400,Pulsera,Punta,Labradorita Verde,,
123615500,Pulsera,Punta,Lapislazuli,,
123615600,Pulsera,Punta,Larvikita,,
123615700,Pulsera,Punta,Malaquita,,
123615800,Pulsera,Punta,Malaquita Natural,,
123615900,Pulsera,Punta,Moldavita,,
123616000,Pulsera,Punta,Nacar,,
123616100,Pulsera,Punta,Nacar Blanco,,
123616200,Pulsera,Punta,Obsidiana Dorada,,
123616300,Pulsera,Punta,Obsidiana Negra,,
123616400,Pulsera,Punta,Obsidiana Nevada,,
123616500,Pulsera,Punta,Obsidiana Plateada,,
123616600,Pulsera,Punta,Ojo de Buey,,
123616700,Pulsera,Punta,Ojo de Gato,,
123616800,Pulsera,Punta,Ojo De Halcon,,
123616900,Pulsera,Punta,Ojo de Tigre,,
123617000,Pulsera,Punta,Onix Amarillo,,
123617100,Pulsera,Punta,Onix Blaco Brilloso,,
123617200,Pulsera,Punta,Onix Blanco Opaco,,
123617300,Pulsera,Punta,Onix Champagne,,
123617400,Pulsera,Punta,Onix Cielo,,
123617500,Pulsera,Punta,Onix Jaspeado,,
123617600,Pulsera,Punta,Onix Marrón,,
123617700,Pulsera,Punta,Onix Negro,,
123617800,Pulsera,Punta,Onix Negro Opaco,,
123617900,Pulsera,Punta,Onix Verde Limón,,
123618000,Pulsera,Punta,Opalina,,
123618100,Pulsera,Punta,Peridoto,,
123618200,Pulsera,Punta,Piedra Luna Natural,,
123618300,Pulsera,Punta,Piedra Luna Natural (Adularia),,
123618400,Pulsera,Punta,Piedra Sol,,
123618500,Pulsera,Punta,Pietercita,,
123618600,Pulsera,Punta,Pirita,,
123618700,Pulsera,Punta,Prehnita,,
123618800,Pulsera,Punta,Rodocrocita,,
123618900,Pulsera,Punta,Rodocrosita,,
123619000,Pulsera,Punta,Rodonita,,
123619100,Pulsera,Punta,Rubí,,
123619200,Pulsera,Punta,Selenita,,
123619300,Pulsera,Punta,Serpentina,,
123619400,Pulsera,Punta,Shungita,,
123619500,Pulsera,Punta,Sodalita,,
123619600,Pulsera,Punta,Topacio,,
123619700,Pulsera,Punta,Topacio Azul,,
123619800,Pulsera,Punta,Turmalina,,
123619900,Pulsera,Punta,Turmalina Azul,,
123620000,Pulsera,Punta,Turmalina Negra,,
123620100,Pulsera,Punta,Turmalina Roja,,
123620200,Pulsera,Punta,Turmalina Verde,,
123620300,Pulsera,Punta,Turquenita,,
123620400,Pulsera,Punta,Turquesa Imperial,,
123620500,Pulsera,Punta,Turquesa Natural,,
123620600,Pulsera,Punta,Unakita,,
123620700,Pulsera,Punta,Zircón,,
123310100,Pulsera,Péndulo Grande,Adularia,,
123310200,Pulsera,Péndulo Grande,Ágata,,
123310300,Pulsera,Péndulo Grande,Ágata Amarilla,,
123310400,Pulsera,Péndulo Grande,Ágata Azul,,
123310500,Pulsera,Péndulo Grande,Ágata Cinta Azul,,
123310600,Pulsera,Péndulo Grande,Ágata Cornalina,,
123310700,Pulsera,Péndulo Grande,Ágata Fucsia,,
123310800,Pulsera,Péndulo Grande,Ágata Musgosa,,
123310900,Pulsera,Péndulo Grande,Ágata Roja,,
123311000,Pulsera,Péndulo Grande,Ágata Verde,,
123311100,Pulsera,Péndulo Grande,Aguamarina,,
123311200,Pulsera,Péndulo Grande,Aguamarina Teñida,,
123311300,Pulsera,Péndulo Grande,Amatista,,
123311400,Pulsera,Péndulo Grande,Amazonita,,
123311500,Pulsera,Péndulo Grande,Ámbar,,
123311600,Pulsera,Péndulo Grande,Azurita,,
123311700,Pulsera,Péndulo Grande,Cianita,,
123311800,Pulsera,Péndulo Grande,Cianita Negra,,
123311900,Pulsera,Péndulo Grande,Citrino,,
123312000,Pulsera,Péndulo Grande,Coral Rojo,,
123312100,Pulsera,Péndulo Grande,Cuarzo Ahumado,,
123312200,Pulsera,Péndulo Grande,Cuarzo Aura,,
123312300,Pulsera,Péndulo Grande,Cuarzo Azul,,
123312400,Pulsera,Péndulo Grande,Cuarzo Blanco,,
123312500,Pulsera,Péndulo Grande,Cuarzo Cherry,,
123312600,Pulsera,Péndulo Grande,Cuarzo Cristal,,
123312700,Pulsera,Péndulo Grande,Cuarzo Cristal Veteado,,
123312800,Pulsera,Péndulo Grande,Cuarzo Rosa,,
123312900,Pulsera,Péndulo Grande,Cuarzo Turmalinado,,
123313000,Pulsera,Péndulo Grande,Cuarzo Verde,,
123313100,Pulsera,Péndulo Grande,Diamate Hérkimer,,
